Chile,-1,1,-1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,1,0,-1,1,1,1,0,0,0,-1,0,-1,1,1,1,1,0,0,1,1,1,1,0,-1,1,1,1,1,1,0,1,-1,0,0,1,1,1,1,1,-1,1,-1,0,1,1,0,1,1,1,-1,-1,0,0,1,1,-1,1,0,1,-1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,-1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,-1,0,1,0,-1,-1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,1,1,1,0,0,-1,0,0,-1,1,0,1,1,0,1,1,0,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,0,0,0,0,-1,-1,1,1,1,1,-1,-1,-1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,-1,0,1,1,1,-1,1,0,1,0,1,1,-1,0,1,1,1,1,1,0,1,1,0,1,1,-1,1,1,-1,1,1,-1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,-1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,-1,0,1,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1
Colombia,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,0,-1,1,1,1,1,1,-1,-1,0,-1,1,0,1,1,0,0,1,1,1,1,0,-1,1,1,1,0,1,1,1,-1,-1,0,1,1,-1,1,0,-1,1,-1,-1,1,1,1,0,0,1,-1,-1,0,1,1,1,0,0,0,1,-1,1,1,-1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,-1,1,1,1,-1,-1,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,0,1,1,1,1,1,-1,1,1,0,-1,-1,1,1,1,-1,1,1,1,1,1,-1,1,0,0,1,1,1,0,0,-1,0,0,-1,1,0,1,1,0,1,0,-1,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,-1,-1,1,1,1,1,0,-1,-1,1,0,0,1,-1,1,1,1,1,1,1,0,1,1,1,0,-1,1,1,-1,-1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,-1,1,0,1,1,1,-1,1,1,1,1,1,0,1,1,0,1,1,-1,-1,-1,1,0,0,1,1,-1,0,0,0,1,-1,1,-1,1,-1,1,1,-1,-1,1,1,1,0,1,0,1,1,0,0,1,-1,1,1,-1,1,0,-1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,-1,1,1,1,1,1,1,-1,0,1,1,1,1,1,-1,1,1,-1,0,0,1,1,1,1,1,0,0,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,-1,-1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,-1,0,0,0,1,0,0,1,1,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,1,0,0,1,1
Congo - Brazzaville,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,-1,-1,1,0,0,-1,1,1,-1,-1,-1,-1,-1,1,0,0,-1,0,1,0,0,1,-1,1,1,1,1,1,-1,-1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,-1,0,-1,-1,0,-1,-1,1,1,1,1,1,0,-1,-1,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,-1,1,1,-1,-1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,0,0,-1,-1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,-1,0,1,1,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1,0,1,1,1,-1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,0,1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,-1,-1,0,0,1,0,1,1,0,0,-1,1,1,1,1,1,-1,1,-1,1,0,-1,0,1,1,1,0,-1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,-1,1,1,1,0,0
Congo - Kinshasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,0,0,1,1,0,0,0,-1,-1,-1,-1,1,1,1,0,0,0,-1,-1,-1,1,1,1,0,-1,1,1,-1,1,1,0,1,-1,1,1,0,0,0,0,0,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,-1,0,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,-1,1,1,0,0,0,0,-1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,1,1,1,1,1,-1,1,1,-1,-1,1,1,0,1,0,1,1,-1,-1,1,-1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,-1,1,1,0,0,1,-1,1,-1,1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,0,0,0,0,0,0,-1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,-1,0,-1,0,1,1,1,-1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,-1,1,-1,0,1,-1,-1,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,-1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,0,0,-1,-1,1,0,0,0,0,0,-1,1,1,0,0,-1,-1
Costa Rica,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,0,-1,1,1,1,0,0,0,0,1,-1,1,1,1,1,0,0,0,1,1,0,1,-1,1,1,1,1,1,0,1,-1,0,0,1,1,1,1,1,-1,0,-1,0,1,1,1,0,0,1,-1,-1,0,0,1,1,0,1,-1,1,-1,1,1,-1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,-1,-1,-1,1,1,1,-1,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,1,1,-1,-1,-1,1,0,0,0,1,1,1,-1,1,0,0,1,1,-1,1,1,-1,1,1,1,0,0,-1,0,0,-1,1,1,1,1,0,1,1,0,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0,0,0,-1,-1,1,1,1,1,1,-1,-1,1,0,0,-1,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,1,-1,-1,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,1,0,0,1,1,0,0,0,1,1,-1,0,-1,1,-1,1,1,-1,0,1,1,1,1,1,0,1,1,0,0,1,-1,0,1,-1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,-1,1,1,0,0,1,1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,-1,1,1,0,0,1,1,0,0,1,1,1,-1,1,1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,-1,1,0,1,0,1,-1,0,0,0,1,0,0,1,1,0,0,-1,-1,1,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1
Cuba,-1,-1,1,-1,1,1,1,-1,-1,-1,0,0,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,0,1,0,1,1,-1,-1,-1,1,1,-1,1,1,0,-1,1,1,0,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,0,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,0,0,1,1,-1,-1,1,0,-1,0,1,1,1,-1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,1,1,1,1,1,0,1,-1,-1,-1,1,1,1,0,0,0,0,-1,0,0,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,0,1,1,-1,1,1,0,0,-1,-1,-1,1,1,-1,-1,1,-1,-1,0,1,1,1,1,-1,1,0,1,1,0,1,1,1,-1,-1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,0,-1,0,1,0,0,-1,1,-1,1,1,1,1,0,0,-1,1,1,0,0,1,1,0,1,1,-1,0,0,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1,0,1,0,0,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,0,1,0,-1,1,1,-1,1,0,-1,-1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,0,0,0,1,-1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,-1,-1,1,1,1,1,0,1,0,0,-1,1,0,1,-1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,-1,-1
Cyprus,-1,1,-1,1,0,0,0,0,0,0,1,1,1,-1,-1,1,-1,1,0,0,1,-1,0,-1,-1,-1,1,0,0,0,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-1,1,1,1,-1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,-1,1,0,1,0,0,1,1,0,0,0,0,0,-1,0,-1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,-1,0,1,1,1,1,-1,0,0,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,0,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,-1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,-1,1,1,0,-1,1,1,1,0,1,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,-1,0,1,0,0,1,0,0,-1,-1,1,1,1,0,0
Czechoslovakia,0,0,0,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,0,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,1,1,-1,1,1,0,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,0,0,1,1,-1,-1,1,0,-1,0,1,1,1,0,1,1,1,0,0,-1,0,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,-1,1,1,1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,1,1,1,1,1,0,1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,0,0,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,0,1,1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,0,1,1,1,-1,-1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,0,-1,0,1,0,0,-1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,0,-1,0,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,-1,1,1,0,0,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,1,-1,-1,0,-1,1,-1,1,1,1,1,1,-1,1,-1,1,0,-1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,0,-1,-1,1,1,1,1,0,1,0,0,0,0,-1,1,-1,-1,-1,0,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
Côte d’Ivoire,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,-1,1,0,-1,-1,-1,-1,-1,1,0,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,-1,1,-1,-1,0,-1,-1,1,1,1,1,1,1,-1,0,-1,-1,1,1,-1,-1,0,1,-1,1,1,-1,1,1,1,1,1,1,0,0,-1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,-1,1,1,1,1,1,0,1,1,0,0,0,0,-1,-1,1,1,0,0,0,0,0,1,0,1,-1,1,1,1,-1,1,1,1,1,0,0,-1,-1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,-1,0,-1,1,-1,1,1,1,1,1,1,1,1,1,0,-1,-1,1,0,1,0,0,0,0,0,0,1,1,-1,-1,0,1,1,1,-1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,-1,0,1,0,-1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,-1,-1,1,0,0,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,-1,0,-1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,0,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,-1,0,0,0,0,0,1,1,0,1,-1,0,0,0,1,0,0,1,0,0,1,-1,0,1,0,1,-1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,1,1,1,1,1,1
Denmark,0,1,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,-1,1,-1,1,0,-1,1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,0,-1,1,1,1,1,0,-1,1,1,1,0,0,1,1,-1,-1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,0,1,1,1,-1,1,1,0,1,-1,1,1,-1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,1,1,1,0,0,-1,-1,-1,-1,1,1,1,1,0,0,0,-1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,1,1,0,-1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,-1,-1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,-1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,-1,0,0,1,0,0,0,-1,1,1,1,1,0,1,1,1,1,-1,0,-1,1,-1,1,-1,1,0,1,-1,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,0,-1,0,0,1,1,1,1,-1,0,-1,1,-1,0,1,1,0,0,-1,1,0,-1,1,0,0,0,1,-1,-1,-1,0,0,0,0,1,0,0,1,1,-1,-1,-1,1,1,-1,0,-1,0,-1,0,0,1,0,-1,0,-1,1,0,-1,0,1,1,1,-1,-1,-1,1,-1,0,-1,0,0,0,0,-1,0,-1,1,1,-1,0,1,-1,1,1,0,1,1,1,0,0,1,1,1,0,1,-1,1,0,0,0,0,1,1,1,-1,1,0,0,1,1,1,0,0,1,0,1,-1,0,1,0,-1,-1,-1,-1,0,0,0,0,-1,0,1,0,-1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1
Dominican Republic,0,1,0,1,-1,-1,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,1,0,0,0,0,0,1,0,0,-1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-1,-1,0,1,0,0,0,0,0,-1,0,1,1,1,1,1,0,0,-1,0,1,1,1,0,0,1,0,0,1,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,-1,1,1,1,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,0,1,1,1,1,0,-1,0,1,0,-1,-1,1,1,1,0,0,0,0,1,1,-1,1,-1,-1,1,1,1,0,0,-1,0,-1,-1,1,0,1,1,0,0,0,-1,0,1,0,-1,0,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,0,0,0,-1,-1,1,0,1,1,0,-1,-1,1,1,0,1,-1,1,1,1,1,1,1,0,1,1,0,1,-1,0,1,-1,-1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,-1,0,-1,1,0,1,1,-1,0,1,1,1,1,1,0,1,1,0,0,1,-1,0,1,0,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,-1,0,0,1,1,1,1,1,1,1,-1,0,0,0,0,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,-1,1,-1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,-1,1,0,0,0,0,1,0,1,1,-1,0,0,1,0,0,1,1,1,1,0,-1,-1,1,0,0,-1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0
Ecuador,0,0,0,0,0,-1,-1,0,1,1,1,1,1,-1,-1,1,0,1,0,-1,-1,-1,-1,-1,0,-1,1,0,-1,0,0,1,1,1,1,-1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,-1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,-1,1,-1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,-1,0,1,0,1,1,0,-1,-1,-1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1,-1,1,-1,0,1,1,1,0,0,-1,0,0,-1,1,1,1,1,0,1,1,0,1,1,1,-1,1,0,0,1,1,1,1,1,1,1,1,1,0,-1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,-1,-1,1,0,0,1,-1,1,1,1,1,1,1,0,1,1,1,1,-1,1,1,-1,-1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,-1,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,1,1,0,0,1,-1,1,1,-1,1,1,-1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,1,0,0,0,0,0,0,0,1,1,1,0,-1,1,1,-1,1,0,1,1,1,1,1,1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,-1,-1,1,-1,1,-1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0
